District,Category,Bedroom,Bathroom,Direction,House Status,Verification,Land Area (m2),Land Used Area (m2),Length (m),Width (m),Alley Width (m),Price (bil),Price/m2 (mil),Floor,Have Mezzanine,Have Rooftop,Have Basement,Have Attic,Is Land,Near Market,Near School,Near Hospital,Near Center,Near Frontage,Securities Space,Comfortable Space,Have Car Park,Larger Rear,Alley Surface,Urgent Sale
district-1,"Nha goc 2 mat tien duong Quan 1, gan tuyen ga Metro, so hong chinh chu!",3.0,3.0,North,Living,Pink book,52.2,132.7,13.09,4.14,,18.0,344.8,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
district-1,"Nha HEM XE HOI Trung tam Quan 1, so hong chinh chu!",5.0,5.0,North,Living,Pink book,40.9,160.1,13.1,3.1,4.7,14.0,342.3,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
district-1,"Nha hem 2m quan 1 can ban gap, nha dang de trong, so hong rieng chinh chu!",1.0,1.0,North,Empty,Pink book,19.8,39.4,6.4,3.35,2.0,4.0,202.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
district-1,"Ban nha moi 3 MAT HEM tai trung tam quan 1, so hong chinh chu!",3.0,4.0,Unknown,Living,Pink book,40.8,80.0,11.75,3.3,2.5,8.5,208.3,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
district-1,Ban nha mat tien duong Phuong Tan Dinh Quan 1- Nha gan cho Tan Dinh ,5.0,2.0,South,Living,Pink book,32.7,126.1,10.84,3.32,,11.9,363.9,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
district-1,Ban nha hem gan sat mat tien Nguyen Thi Minh Khai quan 1,2.0,3.0,South,Empty,Pink book,21.7,81.0,4.5,6.0,2.5,7.2,331.8,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
district-1,Nha hem xe ba gac quan 1 gan cho Dan Sinh,4.0,4.0,South,Living,Pink book,74.3,275.0,20.36,3.92,3.0,15.0,201.9,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
district-1,"Ban nha hem an ninh, phuong Cau Kho, Quan 1 ",1.0,1.0,North,Empty,Pink book,12.0,18.9,2.45,4.9,1.1,1.95,162.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
district-1,BAN NHA HEM XE HOI VAO TAN NHA PHUONG NGUYEN CU TRINH QUAN 1,3.0,4.0,South,Empty,Pink book,37.5,64.8,9.05,3.54,4.5,8.6,229.6,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
district-1,Ban nha hem Phuong Da Kao Quan 1- Thich hop mua o hoac dau tu cho thue,3.0,3.0,South,Living,Pink book,17.8,35.6,6.4,2.9,2.2,5.0,280.9,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
district-1,Ban nha hem xe ba gac Phuong Nguyen Thai Binh Quan 1,4.0,4.0,North,Living,Pink book,34.9,111.7,13.05,3.2,3.25,11.0,315.2,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
district-1,Nha cap 4 hem xe hoi quan 1 ,2.0,2.0,North,Living,Pink book,21.5,43.0,6.78,3.1,6.0,7.0,325.6,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
district-1,BAN TOA NHA SIEU DEP PHUONG TAN DINH QUAN 1,16.0,16.0,South,Empty,Pink book,136.8,800.0,17.0,8.2,6.0,55.0,402.0,6.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
district-1,Ban nha cu xa mat tien duong Phuong Tan Dinh Quan 1,4.0,2.0,South,Living,Pink book,65.6,100.0,17.85,3.8,,5.5,83.9,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
district-2,"Ban nha cap 4 cu phuong Binh Khanh, quan 2. Phu hop kinh doanh, dau tu sinh loi.",2.0,2.0,North,Living,Red book,150.4,59.3,20.0,7.51,4.0,25.5,169.5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
district-2,Ban dat nen khu Ninh Giang Cat Lai quan 2. Mat tien duong xe o to.,0.0,0.0,North,Empty,Pink book,138.7,0.0,14.28,9.28,,9.7,69.9,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
district-2,"Ban nha hem, phuong Binh Trung Tay, Tp.Thu Duc",2.0,2.0,East,Living,Pink book,49.2,49.2,12.51,4.0,3.5,5.0,101.6,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
district-2,"Ban nha phuong An Phu, quan 2. Can goc 2 mat duong rong. Phu hop kinh doanh, dau tu sinh loi.",4.0,1.0,North,Living,Pink book,124.0,143.9,12.86,7.15,,15.0,121.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
district-2,"Ban nha moi hem 2 sec an ninh phuong Binh Trung Tay, quan 2. So rieng chinh chu, sang ten ngay.",1.0,2.0,South,Empty,Pink book,39.4,57.0,6.61,6.54,4.0,3.5,88.8,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0
district-2,"Can ban nha hem 1 tret, 2 lau, san thuong, phuong Binh Trung Tay, TP Thu Duc.",4.0,5.0,North,Living,Pink book,138.9,310.0,5.3,26.0,3.5,10.4,74.9,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
district-2,"Ban nha 1 tret, 1 lau xay kien co phuong Binh Trung Tay, quan 2. So rieng chinh chu, sang ten ngay.",5.0,4.0,South,Living,Pink book,140.8,142.0,17.83,4.75,,8.0,56.8,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
district-2,"Can ban nha cap 4 nam ngay mat tien duong, phuong Thao Dien quan 2. Huong Dong Nam.",1.0,1.0,South,Living,Red book,176.7,55.9,30.0,6.0,,16.5,93.4,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
district-2,"Ban nha nguyen can 1 tret 2 lau, view song Sai Gon, Phuong Binh An, TP Thu Duc.",5.0,6.0,North,Renting,Pink book,55.1,140.7,14.0,4.0,,16.8,304.9,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
district-2,"Ban nha 1 tret, 1 lau phuong Thao Dien, quan 2. Lo dat hinh chu L, no hau.",6.0,4.0,South,Living,Pink book,200.1,255.0,33.25,5.0,4.5,25.0,124.9,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
district-2,"Ban lo dat vuong vuc hem xe hoi rong 8m, phuong Thao Dien, TP Thu Duc.",0.0,0.0,South,Empty,Pink book,234.7,0.0,23.6,10.0,8.0,35.202,150.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
district-2,"Can ban nha, o khu dan cu dong duc, dan tri cao, phuong An Phu, Quan 2",4.0,4.0,North,Empty,Pink book,110.0,88.2,14.6,8.15,1.5,8.5,77.3,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
district-2,"Ban can goc 2 mat hem, nha cap 4, phuong Thanh My Loi, TP Thu Duc.",4.0,1.0,South,Empty,Pink book,96.3,71.0,16.05,6.02,4.0,6.55,68.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
district-2,"Ban nha mat tien duong, phuong Binh Trung Tay, Tp.Thu Duc",3.0,4.0,North,Empty,Pink book,93.8,191.4,19.28,5.19,,10.0,106.6,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
district-2,"Ban lo dat vuong vuc hem xe hoi, phuong Thao Dien, TP Thu Duc. ",0.0,0.0,South,Empty,Pink book,114.6,0.0,26.0,4.4,3.0,14.2,124.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
district-2,"Ban lo dat vuong vuc khu dan cu Truong Thinh, phuong Binh Trung Dong, TP Thu Duc. ",0.0,0.0,South,Empty,Pink book,160.0,0.0,20.0,8.0,,13.0,81.2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
district-2,"Ban nha nat cap 4, duong xe hoi, phuong Binh Trung Dong, TP Thu Duc.",1.0,1.0,North,Empty,Pink book,80.8,44.7,18.2,4.5,,5.4,66.8,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
district-2,"Ban nha 1 tret 1 lau, hien dang o va co phong tro cho thue, phuong Binh Trung Tay, TP Thu Duc. ",2.0,2.0,North,Renting,Pink book,102.4,104.4,16.5,5.8,2.0,11.0,107.4,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
district-2,"Ban nha 1 tret 2 lau, hien dang o va cho thue co thu nhap on dinh hang thang, phuong Thanh My Loi, TP Thu Duc.",8.0,8.0,South,Renting,Pink book,83.7,193.5,10.1,8.7,2.0,5.8,69.3,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
district-2,"Ban nha cap 4 mat tien duong phuong Binh Trung Dong, quan 2. Khu dan cu dong duc, nhieu tien ich.",1.0,1.0,North,Empty,Pink book,70.9,70.9,18.27,3.75,,7.0,98.7,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
district-2,"Ban day tro 10 phong, mat tien duong xe hoi, dang co thu nhap on dinh, phuong Binh Trung Dong, TP Thu Duc.",10.0,10.0,North,Renting,Pink book,274.0,315.4,34.66,8.06,,19.5,71.2,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
district-2,Ban nha o kem day tro gom 12 phong dang cho thue phuong Thanh My Loi quan 2.,3.0,2.0,South,Renting,Pink book,196.8,176.3,28.19,3.96,,12.0,61.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
district-2,Ban nha pho lien ke phuong Cat Lai quan 2. So hong rieng chinh chu.,5.0,5.0,North,Empty,Pink book,100.0,297.2,20.0,5.0,,11.0,110.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
district-2,"Ban dat nen hem xe hoi duong noi khu yen tinh, phuong Binh Trung Tay, Quan 2.",0.0,0.0,West,Empty,Pink book,289.6,0.0,23.0,15.0,4.0,24.616,85.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
district-2,"Ban dat nen mat tien duong, phuong Binh Trung Dong, quan 2.",0.0,0.0,South,Empty,Pink book,292.5,0.0,31.49,9.26,,14.04,48.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
district-2,"Ban dat nen Cat Lai vuong vuc 100m2, cach truong Tieu hoc My Thuy 40m, phuong Cat Lai.",0.0,0.0,North,Empty,Pink book,100.0,0.0,20.0,5.0,,7.3,73.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
district-2,"Can ban dat nen phuong Cat Lai, TP Thu Duc. Khu dan cu an ninh, gan nhieu tien ich.",0.0,0.0,West,Empty,Pink book,70.0,0.0,11.85,5.21,3.5,3.8,54.3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
district-2,"Ban lo dat vuong vuc khu dan cu Huy Hoang, Thanh My Loi, Quan 2.",0.0,0.0,North,Empty,Pink book,120.0,0.0,6.0,20.0,,24.0,200.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
district-2,"Ban nha 1 tret 2 lau, cach Tran Nao 200m, hem xe hoi phuong Binh An, TP Thu Duc.",4.0,4.0,North,Empty,Pink book,67.0,172.0,16.6,4.0,8.0,12.0,179.1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
district-2,"Ban nha dep vuong vuc, nha thuoc khu do thi pho dong Village, phuong Cat Lai, TP.Thu Duc",6.0,6.0,South,Empty,Pink book,100.0,267.2,20.0,5.0,,13.0,130.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
district-2,"Ban dat nen 1.100m2, phuong Binh Khanh, Quan 2.",0.0,0.0,South,Empty,Red book,1100.0,0.0,68.64,29.5,4.0,83.0,75.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
district-2,"Can ban nhanh nha 3 tang, lung, san thuong, hem 6m, phuong An Phu, Quan 2",5.0,7.0,North,Living,Pink book,89.0,310.3,13.4,6.53,6.0,16.8,188.8,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
district-2,"Ban dat nen mat tien duong 10m, phuong Binh Trung Dong, quan 2.",0.0,0.0,South,Empty,Pink book,160.8,0.0,20.1,8.0,,13.0,80.8,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
district-2,"Ban nha 1 tret, 2 lau xay kien co phuong Binh Trung Dong, quan 2.",6.0,4.0,South,Living,Pink book,128.4,175.4,18.65,4.0,2.0,6.2,48.3,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
district-2,"Chinh chu can ban nhanh nha hem o to, phuong Thanh My Loi, TP Thu Duc.",3.0,3.0,South,Living,Pink book,96.6,186.6,12.0,8.1,5.0,15.0,155.3,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
district-2,"Ban nha 2 mat tien khu do thi An Phu An Khanh, phuong An Phu, thanh pho Thu Duc - Huong Dong Bac.",6.0,6.0,North,Empty,Pink book,204.0,500.0,20.0,10.0,,60.0,294.1,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
district-2,CAN BAN NHA MAT TIEN PHUONG CAT LAI TP THU DUC ,1.0,1.0,West,Empty,Pink book,88.0,79.0,20.0,5.0,,9.4,106.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
district-2,"Ban lo dat nen mat tien duong, dan cu da hinh thanh dong duc, phuong Cat Lai, Tp. Thu Duc. Huong Tay Bac.",0.0,0.0,North,Empty,Pink book,109.4,0.0,21.88,5.0,,6.8,62.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
district-2,"Ban nha 160m2 mat tien duong phuong Binh An, quan 2. Nha nhieu phong cho thue, thu nhap cao moi thang.",22.0,23.0,North,Renting,Pink book,160.9,476.1,35.56,4.76,,28.0,174.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
district-2,"Ban nha hem xe ba gac, 1 tret, 1 lau, phuong Binh Trung Tay, Quan 2.",4.0,2.0,North,Renting,Pink book,64.2,117.8,12.62,5.24,3.2,5.0,77.9,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
district-2,Ban nha pho nam ngay mat tien duong 20m phuong Cat Lai quan 2.,6.0,6.0,South,Renting,Pink book,100.0,267.2,20.0,5.0,,13.0,130.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
district-2,"Ban nha cap 4 phuong Binh Trung Tay, TP Thu Duc. Hem rong, o to vao tan san nha.",2.0,1.0,South,Empty,Pink book,128.7,86.6,27.44,4.9,5.0,10.8,83.9,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
district-2,"Ban nha nguyen can 1 tret 2 lau, hem xe tai, phuong Binh Trung Dong, TP Thu Duc.",3.0,3.0,North,Empty,Pink book,54.3,123.3,10.86,5.37,4.0,4.35,80.1,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
district-2,"Ban nha nat cap 4, dat no hau, phuong Binh Trung Dong, TP Thu Duc.",1.0,1.0,West,Empty,Pink book,104.3,49.5,12.46,7.15,1.5,4.1,39.3,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
district-2,"Ban can goc 2 mat tien khu Compound, phuong Binh An, TP Thu Duc- Huong Dong Nam.",8.0,8.0,South,Empty,Pink book,120.4,402.2,14.45,7.35,6.0,26.0,215.9,4.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
district-2,"Can ban nha, phuong Binh Trung Tay, Thanh Pho Thu Duc - Huong Tay",4.0,6.0,West,Empty,Pink book,100.6,325.2,20.0,5.0,5.0,8.6,85.5,4.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
district-2,"Ban day tro hem xe hoi, da co giay phep xay dung 1 tret 3 lau, phuong Thao Dien, TP Thu Duc.",4.0,4.0,South,Renting,Red book,71.0,71.0,17.0,4.0,5.0,10.5,147.9,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
district-2,"Ban nha hem xe hoi, khu dan cu an ninh, yen tinh, nha vuong vuc, phuong Binh Trung Tay, Tp. Thu Duc",4.0,3.0,South,Empty,Pink book,50.1,152.3,10.71,4.64,4.0,5.8,115.8,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
district-3,"Chinh chu can ban gap nha hem 4m, hem thong, nha dang de trong, so hong chinh chu",2.0,2.0,North,Empty,Pink book,61.2,103.5,19.82,3.0,4.0,7.5,122.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
district-3,"Ban nha Nguyen Thuong Hien, Phuong 5, Quan 3 ",2.0,1.0,North,Empty,Pink book,36.0,72.0,12.71,2.76,2.0,5.7,158.3,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
district-3,BAN NHA 1 TRET 2 LAU NGUYEN DINH CHIEU PHUONG 1 QUAN 3,3.0,3.0,South,Empty,Pink book,27.0,50.0,5.5,3.1,2.0,5.9,218.5,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
district-3,Ban nha nguyen can mat tien phuong 5 Quan 3,1.0,2.0,North,Empty,Pink book,12.9,25.8,5.72,3.1,,3.7,286.8,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
district-3,BAN NHA HXT 1 TRET 2 LAU 1 SAN THUONG QUAN 3,6.0,7.0,North,Empty,Pink book,58.5,231.8,16.1,3.6,47.0,9.7,165.8,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
district-3,BAN NHA HXH NGUYEN DINH CHIEU PHUONG 4 QUAN 3,3.0,3.0,East,Empty,Pink book,31.0,117.2,7.45,3.7,3.0,7.05,227.4,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
district-3,"BAN NHA 1 TRET 2 LAU 2 MAT TIEN HEM, HEM O TO QUAN 3",4.0,5.0,North,Empty,Pink book,45.6,125.3,13.9,4.4,5.0,13.8,302.6,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
district-3,BAN NHA HXH NGUYEN THIEN THUAT QUAN 3,3.0,1.0,North,Empty,Pink book,26.2,40.5,7.0,3.5,6.0,6.3,240.5,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
district-3,"BAN NHA 1 TRET 1 LAU SAN THUONG PHUONG 13, QUAN 3",2.0,2.0,South,Living,Pink book,15.6,31.2,4.65,3.35,1.9,3.0,192.3,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
district-3,BAN NHA MAT TIEN TRAN VAN DANG PHUONG 9 QUAN 3,5.0,3.0,South,Living,District certificate,68.9,137.0,10.32,6.1,,15.0,217.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
district-3,"Ban nha 3 lau phuong 14, quan 3",7.0,4.0,North,Living,Pink book,37.0,140.0,10.0,3.35,4.0,8.2,221.6,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
district-3,"Ban nha cap 4 tien xay lai, phuong 8, Quan 3 ",1.0,1.0,North,Empty,Pink book,33.9,27.1,11.26,3.06,3.0,5.6,165.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
district-3,Ban nha hem thoang mat Duong Cao Thang Phuong 4 Quan 3,5.0,5.0,South,Living,Pink book,171.6,528.7,21.0,8.1,4.0,34.0,198.1,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
district-3,"Ban nha hem an ninh Khu Cu Xa Do Thanh, Phuong 4, Quan 3- Huong Tay Nam",4.0,4.0,South,Empty,Pink book,35.4,147.5,9.7,3.6,,6.8,192.1,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
district-3,BAN NHA HEM XE HOI DUONG NGUYEN THIEN THUAT QUAN 3,2.0,2.0,South,Empty,Pink book,29.8,62.5,10.36,3.19,6.0,7.7,258.4,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
district-3,"BAN NHA HEM PHUONG 4 QUAN 3, KHU DAN CU AN NINH",2.0,2.0,North,Living,Pink book,30.5,91.5,11.0,3.0,2.2,7.8,255.7,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
district-3,BAN NHA HEM THOANG DUONG CACH MANG THANG TAM PHUONG 11 QUAN 3,10.0,4.0,South,Living,Pink book,56.7,150.5,25.0,3.5,3.3,10.5,185.1,4.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
district-3,"Chinh chu ban can ho tang 1 khu dan cu Truong Quyen,DTSD 35m2.",1.0,1.0,Unknown,Empty,Pink book,27.9,27.9,9.0,3.0,,2.2,78.9,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
district-3,Ban nha no hau hai mat tien Phuong 9 Quan 3,3.0,3.0,South,Empty,Pink book,50.2,98.1,16.36,2.57,,12.6,251.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
district-3,BAN NHA HEM THOANG DUONG NGUYEN THI MINH KHAI QUAN 3,2.0,2.0,South,Empty,Pink book,23.8,71.0,7.1,3.35,2.0,4.6,193.4,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
district-3,"Ban nha mat tien ,so hong chinh chu, phuong 5, Quan 3 ",3.0,2.0,South,Living,Pink book,20.9,62.7,12.0,2.48,,7.0,334.9,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
district-3,Ban nha moi hem xe hoi quan 3 phuong 2,7.0,5.0,Unknown,Empty,Pink book,39.4,186.6,12.0,3.1,9.0,11.5,291.9,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
district-3,BAN NHA HEM NGO PHUONG 14 QUAN 3,3.0,3.0,North,Living,Pink book,34.1,104.6,8.01,4.05,4.0,6.0,176.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
district-3,"Ban nha hem cach mat tien 20m, Phuong 5, Quan 3 ",5.0,5.0,North,Empty,Pink book,40.7,220.0,9.43,4.0,3.0,8.6,211.3,5.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
